t,xapp,score,score_smoothed,trust_state,kind,attacking,seed,mal_class
169.0,mal_A2,0.39270630722575584,0.27781808528653196,HEALTHY,A2,False,0,A2
170.0,benign_ho,0.4802851064794672,0.35992580744712865,HEALTHY,benign,False,0,A2
170.0,benign_sched,0.3667593972676753,0.22443857137606327,HEALTHY,benign,False,0,A2
170.0,benign_kpm,0.28237676476656126,0.2745792383879459,HEALTHY,benign,False,0,A2
170.0,mal_A2,0.31655038430794863,0.2855645450908153,HEALTHY,A2,False,0,A2
171.0,benign_ho,0.41560642525142055,0.371061931007987,HEALTHY,benign,False,0,A2
171.0,benign_sched,0.4150958035116963,0.2625700178031899,HEALTHY,benign,False,0,A2
171.0,benign_kpm,0.4951425820552977,0.31869190712141626,HEALTHY,benign,False,0,A2
171.0,mal_A2,0.21579272432603286,0.2716101809378588,HEALTHY,A2,False,0,A2
172.0,benign_ho,0.4258149841298222,0.3820125416323541,HEALTHY,benign,False,0,A2
172.0,benign_sched,0.4929653809100577,0.30864909042456345,HEALTHY,benign,False,0,A2
172.0,benign_kpm,0.3128126501340107,0.31751605572393515,HEALTHY,benign,False,0,A2
172.0,mal_A2,0.1688187794901873,0.25105190064832456,HEALTHY,A2,False,0,A2
173.0,benign_ho,0.5582295346630679,0.4172559402384969,HEALTHY,benign,False,0,A2
173.0,benign_sched,0.1032499776881465,0.2675692678772801,HEALTHY,benign,False,0,A2
173.0,benign_kpm,0.09539638606771107,0.2730921217926904,HEALTHY,benign,False,0,A2
173.0,mal_A2,0.36410874201561466,0.2736632689217826,HEALTHY,A2,False,0,A2
174.0,benign_ho,0.39076416358986965,0.41195758490877143,HEALTHY,benign,False,0,A2
174.0,benign_sched,0.25935184444447656,0.26592578319071936,HEALTHY,benign,False,0,A2
174.0,benign_kpm,0.2853574894256806,0.27554519531928845,HEALTHY,benign,False,0,A2
174.0,mal_A2,0.1163836029430364,0.24220733572603337,HEALTHY,A2,False,0,A2
175.0,benign_ho,0.3171396908943604,0.39299400610588925,HEALTHY,benign,False,0,A2
175.0,benign_sched,0.19970294309531364,0.2526812151716382,HEALTHY,benign,False,0,A2
175.0,benign_kpm,0.26017717826279047,0.27247159190798886,HEALTHY,benign,False,0,A2
175.0,mal_A2,0.08422715166827938,0.21061129891448258,HEALTHY,A2,False,0,A2
176.0,benign_ho,0.4611352483663957,0.40662225455799056,HEALTHY,benign,False,0,A2
176.0,benign_sched,0.24952957621692054,0.2520508873806947,HEALTHY,benign,False,0,A2
176.0,benign_kpm,0.4909785494408371,0.3161729834145585,HEALTHY,benign,False,0,A2
176.0,mal_A2,0.6815745684249003,0.30480395281656614,HEALTHY,A2,False,0,A2
177.0,benign_ho,0.3975187769027413,0.40480155902694076,HEALTHY,benign,False,0,A2
177.0,benign_sched,0.00996780532065532,0.20363427096868683,HEALTHY,benign,False,0,A2
177.0,benign_kpm,0.1531928165646901,0.28357695004458483,HEALTHY,benign,False,0,A2
177.0,mal_A2,0.11575883415347436,0.2669949290839478,HEALTHY,A2,False,0,A2
178.0,benign_ho,0.39973443188136437,0.4037881335978255,HEALTHY,benign,False,0,A2
178.0,benign_sched,0.3777301328553546,0.2384534433460204,HEALTHY,benign,False,0,A2
178.0,benign_kpm,0.19184650061398661,0.2652308601584652,HEALTHY,benign,False,0,A2
178.0,mal_A2,0.32492109531934404,0.27858016233102706,HEALTHY,A2,False,0,A2
179.0,benign_ho,0.2988507965121304,0.3828006661806865,HEALTHY,benign,False,0,A2
179.0,benign_sched,0.1781042286398077,0.22638360040477787,HEALTHY,benign,False,0,A2
179.0,benign_kpm,0.36437978296238854,0.28506064471924986,HEALTHY,benign,False,0,A2
179.0,mal_A2,0.22432627352456233,0.2677293845697341,HEALTHY,A2,False,0,A2
180.0,benign_ho,0.31973902141824284,0.3701883372281978,HEALTHY,benign,False,0,A2
180.0,benign_sched,0.1662902907465848,0.21436493847313925,HEALTHY,benign,False,0,A2
180.0,benign_kpm,0.17683644390231804,0.2634158045558635,HEALTHY,benign,False,0,A2
180.0,mal_A2,0.29953102677019,0.2740897130098253,HEALTHY,A2,False,0,A2
181.0,benign_ho,0.36843352960119213,0.3698373757027966,HEALTHY,benign,False,0,A2
181.0,benign_sched,0.12469429110112601,0.19643080899873663,HEALTHY,benign,False,0,A2
181.0,benign_kpm,0.1704640298630103,0.24482544961729286,HEALTHY,benign,False,0,A2
181.0,mal_A2,0.1990305753091808,0.25907788546969646,HEALTHY,A2,False,0,A2
182.0,benign_ho,0.3852775259516129,0.37292540575255995,HEALTHY,benign,False,0,A2
182.0,benign_sched,0.2162832653420718,0.2004013002674037,HEALTHY,benign,False,0,A2
182.0,benign_kpm,0.278435020790364,0.2515473638519071,HEALTHY,benign,False,0,A2
182.0,mal_A2,0.28849648204979655,0.2649616047857165,HEALTHY,A2,False,0,A2
183.0,benign_ho,0.5042936545624134,0.3991990555145306,HEALTHY,benign,False,0,A2
183.0,benign_sched,0.1503939307227209,0.19039982635846714,HEALTHY,benign,False,0,A2
183.0,benign_kpm,0.3808546965436447,0.27740883039025466,HEALTHY,benign,False,0,A2
183.0,mal_A2,0.35953576381879115,0.28387643659233147,HEALTHY,A2,False,0,A2
184.0,benign_ho,0.42110774698054115,0.4035807938077327,HEALTHY,benign,False,0,A2
184.0,benign_sched,0.4496214040116747,0.24224414188910867,HEALTHY,benign,False,0,A2
184.0,benign_kpm,0.3345836874949271,0.2888438018111892,HEALTHY,benign,False,0,A2
184.0,mal_A2,0.1229563758286166,0.2516924244395885,HEALTHY,A2,False,0,A2
185.0,benign_ho,0.4292381966399238,0.40871227437417096,HEALTHY,benign,False,0,A2
185.0,benign_sched,0.24062586046014314,0.24192048560331558,HEALTHY,benign,False,0,A2
185.0,benign_kpm,0.3314004290826525,0.29735512726548186,HEALTHY,benign,False,0,A2
185.0,mal_A2,0.15930588969302875,0.23321511749027657,HEALTHY,A2,False,0,A2
186.0,benign_ho,0.5559017433845321,0.4381501681762432,HEALTHY,benign,False,0,A2
186.0,benign_sched,0.15059758029259857,0.22365590454117218,HEALTHY,benign,False,0,A2
186.0,benign_kpm,0.14706817356347798,0.2672977365250811,HEALTHY,benign,False,0,A2
186.0,mal_A2,0.1702401306419541,0.2206201201206121,HEALTHY,A2,False,0,A2
187.0,benign_ho,0.3192334844447935,0.4143668314299533,HEALTHY,benign,False,0,A2
187.0,benign_sched,0.41726346591696456,0.2623774168163307,HEALTHY,benign,False,0,A2
187.0,benign_kpm,0.7039826219188728,0.35463471360383947,HEALTHY,benign,False,0,A2
187.0,mal_A2,0.17599503566996968,0.21169510323048363,HEALTHY,A2,False,0,A2
188.0,benign_ho,0.25567708112021065,0.38262888136800477,HEALTHY,benign,False,0,A2
188.0,benign_sched,0.35857636789319897,0.28161720703170434,HEALTHY,benign,False,0,A2
188.0,benign_kpm,0.31355192994092146,0.3464181568712559,HEALTHY,benign,False,0,A2
188.0,mal_A2,0.06273313860383921,0.18190271030515476,HEALTHY,A2,False,0,A2
189.0,benign_ho,0.23922665030234389,0.3539484351548726,HEALTHY,benign,False,0,A2
189.0,benign_sched,0.05993426881607063,0.2372806193885776,HEALTHY,benign,False,0,A2
189.0,benign_kpm,0.40374502837453746,0.35788353117191224,HEALTHY,benign,False,0,A2
189.0,mal_A2,0.15681892826040797,0.1768859538962054,HEALTHY,A2,False,0,A2
190.0,benign_ho,0.458421973576103,0.37484314283911874,HEALTHY,benign,False,0,A2
190.0,benign_sched,0.20268437874868397,0.2303613712605989,HEALTHY,benign,False,0,A2
190.0,benign_kpm,0.1824657307462511,0.32279997108678,HEALTHY,benign,False,0,A2
190.0,mal_A2,0.19053536993737294,0.17961583710443893,HEALTHY,A2,False,0,A2
191.0,benign_ho,0.7449886213702441,0.44887223854534386,HEALTHY,benign,False,0,A2
191.0,benign_sched,0.09784931436270629,0.2038589598810204,HEALTHY,benign,False,0,A2
191.0,benign_kpm,0.22331904287136684,0.3029037854436974,HEALTHY,benign,False,0,A2
191.0,mal_A2,0.5321154442951262,0.2501157585425764,HEALTHY,A2,False,0,A2
192.0,benign_ho,0.38337008969642256,0.43577180877555965,HEALTHY,benign,False,0,A2
192.0,benign_sched,0.2376411467010336,0.21061539724502307,HEALTHY,benign,False,0,A2
192.0,benign_kpm,0.2610854884605737,0.2945401260470727,HEALTHY,benign,False,0,A2
192.0,mal_A2,0.39450971164454435,0.27899454916297,HEALTHY,A2,False,0,A2
193.0,benign_ho,0.4290140634093611,0.43442025970231996,HEALTHY,benign,False,0,A2
193.0,benign_sched,0.25196503772446593,0.21888532534091165,HEALTHY,benign,False,0,A2
193.0,benign_kpm,0.4264743125116615,0.3209269633399905,HEALTHY,benign,False,0,A2
193.0,mal_A2,0.2616781874469356,0.27553127681976314,HEALTHY,A2,False,0,A2
194.0,benign_ho,0.32646403823646314,0.4128290154091486,HEALTHY,benign,False,0,A2
194.0,benign_sched,0.14579937601757567,0.20426813547624445,HEALTHY,benign,False,0,A2
194.0,benign_kpm,0.19373304868423977,0.29548818040884034,HEALTHY,benign,False,0,A2
194.0,mal_A2,0.34702804499284695,0.2898306304543799,HEALTHY,A2,False,0,A2
195.0,benign_ho,0.42411517739003124,0.41508624780532516,HEALTHY,benign,False,0,A2
195.0,benign_sched,0.15160087636121294,0.19373468365323818,HEALTHY,benign,False,0,A2
195.0,benign_kpm,0.18551743446899702,0.2734940312208717,HEALTHY,benign,False,0,A2
195.0,mal_A2,0.3122837646695607,0.2943212572974161,HEALTHY,A2,False,0,A2
196.0,benign_ho,0.3148029853689071,0.3950295953180416,HEALTHY,benign,False,0,A2
196.0,benign_sched,0.08564633083509524,0.17211701308960958,HEALTHY,benign,False,0,A2
196.0,benign_kpm,0.6725020799099475,0.3532956409586868,HEALTHY,benign,False,0,A2
196.0,mal_A2,0.45432267825539,0.3263215414890109,HEALTHY,A2,False,0,A2
197.0,benign_ho,0.8301304768021632,0.48204977161486595,WATCH,benign,False,0,A2
197.0,benign_sched,0.10648600285260229,0.15899081104220814,HEALTHY,benign,False,0,A2
197.0,benign_kpm,0.2907753532305771,0.34079158341306487,HEALTHY,benign,False,0,A2
197.0,mal_A2,0.18677677284132352,0.29841258775947344,HEALTHY,A2,False,0,A2
198.0,benign_ho,0.5401562617397669,0.4936710696398462,WATCH,benign,False,0,A2
198.0,benign_sched,0.147864400146216,0.1567655288630097,HEALTHY,benign,False,0,A2
198.0,benign_kpm,0.13384973708369424,0.29940321414719073,HEALTHY,benign,False,0,A2
198.0,mal_A2,0.2933445555301812,0.297398981313615,HEALTHY,A2,False,0,A2
199.0,benign_ho,0.38433234030108465,0.4718033237720939,HEALTHY,benign,False,0,A2
199.0,benign_sched,0.12746012795363065,0.1509044486811339,HEALTHY,benign,False,0,A2
199.0,benign_kpm,0.19968733488520865,0.2794600382947943,HEALTHY,benign,False,0,A2
199.0,mal_A2,0.116234091771031,0.2611660034050982,HEALTHY,A2,False,0,A2
200.0,benign_ho,0.8079370899366478,0.5390300770050047,THROTTLE,benign,False,0,A2
200.0,benign_sched,0.29420018845578844,0.1795635966360648,HEALTHY,benign,False,0,A2
200.0,benign_kpm,0.1533282991845001,0.2542336904727355,HEALTHY,benign,False,0,A2
200.0,mal_A2,0.18717987310325654,0.2463687773447299,HEALTHY,A2,False,0,A2
201.0,benign_ho,0.3167446526786963,0.49457299213974304,WATCH,benign,False,0,A2
201.0,benign_sched,0.25453028719404075,0.19455693474766,HEALTHY,benign,False,0,A2
201.0,benign_kpm,0.32773849531383414,0.2689346514409552,HEALTHY,benign,False,0,A2
201.0,mal_A2,0.31428860264995245,0.25995274240577443,HEALTHY,A2,False,0,A2
202.0,benign_ho,0.41612269671992447,0.47888293305577934,HEALTHY,benign,False,0,A2
202.0,benign_sched,0.2751847700519827,0.21068250180852455,HEALTHY,benign,False,0,A2
202.0,benign_kpm,0.16495442649142875,0.2481386064510499,HEALTHY,benign,False,0,A2
202.0,mal_A2,0.3807374499376363,0.28410968391214686,HEALTHY,A2,False,0,A2
203.0,benign_ho,0.3389850089008436,0.4509033482247922,HEALTHY,benign,False,0,A2
203.0,benign_sched,0.1878470382905516,0.20611540910492995,HEALTHY,benign,False,0,A2
203.0,benign_kpm,0.3382204230805997,0.26615496977695985,HEALTHY,benign,False,0,A2
203.0,mal_A2,0.22464903871414987,0.2722175548725475,HEALTHY,A2,False,0,A2
204.0,benign_ho,0.2812360534913022,0.41696988927809425,HEALTHY,benign,False,0,A2
204.0,benign_sched,0.05047872362621798,0.1749880720091876,HEALTHY,benign,False,0,A2
204.0,benign_kpm,0.49385062014036724,0.31169409984964136,HEALTHY,benign,False,0,A2
204.0,mal_A2,0.3943678938727542,0.2966476226725889,HEALTHY,A2,False,0,A2
205.0,benign_ho,0.3815063455850579,0.409877180539487,HEALTHY,benign,False,0,A2
205.0,benign_sched,0.1795245696616062,0.17589537153967133,HEALTHY,benign,False,0,A2
205.0,benign_kpm,0.38990248228361546,0.3273357763364362,HEALTHY,benign,False,0,A2
205.0,mal_A2,0.08309888909116082,0.2539378759563033,HEALTHY,A2,False,0,A2
206.0,benign_ho,0.3223478696324407,0.3923713183580778,HEALTHY,benign,False,0,A2
206.0,benign_sched,0.19088173540585035,0.17889264431290713,HEALTHY,benign,False,0,A2
206.0,benign_kpm,0.3239849458544564,0.3266656102400402,HEALTHY,benign,False,0,A2
206.0,mal_A2,0.2980680240819781,0.26276390558143825,HEALTHY,A2,False,0,A2
207.0,benign_ho,0.4201675428823376,0.3979305632629298,HEALTHY,benign,False,0,A2
207.0,benign_sched,0.270684063889472,0.1972509282282201,HEALTHY,benign,False,0,A2
207.0,benign_kpm,0.3147986150755825,0.3242922112071487,HEALTHY,benign,False,0,A2
207.0,mal_A2,0.15473700915278743,0.2411585262957081,HEALTHY,A2,False,0,A2
208.0,benign_ho,0.3372321585453765,0.3857908823194192,HEALTHY,benign,False,0,A2
208.0,benign_sched,0.05350274134303041,0.16850129085118218,HEALTHY,benign,False,0,A2
208.0,benign_kpm,0.4380204543642127,0.3470378598385615,HEALTHY,benign,False,0,A2
208.0,mal_A2,0.22120614645030312,0.23716805032662713,HEALTHY,A2,False,0,A2
209.0,benign_ho,0.6434754126188637,0.4373277883793081,HEALTHY,benign,False,0,A2
209.0,benign_sched,0.2809336936044144,0.19098777140182865,HEALTHY,benign,False,0,A2
209.0,benign_kpm,0.32048871875160717,0.34172803162117066,HEALTHY,benign,False,0,A2
209.0,mal_A2,0.10850941709118517,0.21143632367953874,HEALTHY,A2,False,0,A2
210.0,benign_ho,0.4835909323853847,0.44658041718052344,HEALTHY,benign,False,0,A2
210.0,benign_sched,0.22507238356786172,0.19780469383503527,HEALTHY,benign,False,0,A2
210.0,benign_kpm,0.32785720767494214,0.33895386683192497,HEALTHY,benign,False,0,A2
210.0,mal_A2,0.15155016502494156,0.19945909194861933,HEALTHY,A2,False,0,A2
211.0,benign_ho,0.42150333337876505,0.4415650004201718,HEALTHY,benign,False,0,A2
211.0,benign_sched,0.1380584213461333,0.1858554393372549,HEALTHY,benign,False,0,A2
211.0,benign_kpm,0.16591962817066594,0.30434701909967316,HEALTHY,benign,False,0,A2
211.0,mal_A2,0.5476997695704077,0.269107227472977,HEALTHY,A2,False,0,A2
212.0,benign_ho,0.40101026776185866,0.4334540538885092,HEALTHY,benign,False,0,A2
212.0,benign_sched,0.2746879023843969,0.20362193194668332,HEALTHY,benign,False,0,A2
212.0,benign_kpm,0.23481975438252004,0.29044156615624256,HEALTHY,benign,False,0,A2
212.0,mal_A2,0.2118469970116837,0.25765518138071836,HEALTHY,A2,False,0,A2
213.0,benign_ho,0.2752707550974645,0.4018173941303003,HEALTHY,benign,False,0,A2
213.0,benign_sched,0.1159879384856239,0.18609513325447147,HEALTHY,benign,False,0,A2
213.0,benign_kpm,0.4150916472067875,0.31537158236635154,HEALTHY,benign,False,0,A2
213.0,mal_A2,0.48549518170274725,0.30322318144512417,HEALTHY,A2,False,0,A2
214.0,benign_ho,0.34500552526204753,0.3904550203566498,HEALTHY,benign,False,0,A2
214.0,benign_sched,0.24775986404274614,0.1984280794121264,HEALTHY,benign,False,0,A2
214.0,benign_kpm,0.16183772755170206,0.2846648114034217,HEALTHY,benign,False,0,A2
214.0,mal_A2,0.10634465069685506,0.26384747529547037,HEALTHY,A2,False,0,A2
215.0,benign_ho,0.355504394174832,0.38346489512028625,HEALTHY,benign,False,0,A2
215.0,benign_sched,0.6129041198236544,0.28132328749443203,HEALTHY,benign,False,0,A2
215.0,benign_kpm,0.25711521268726245,0.27915489166018986,HEALTHY,benign,False,0,A2
215.0,mal_A2,0.14772604411592177,0.24062318905956065,HEALTHY,A2,False,0,A2
216.0,benign_ho,0.5176253229736685,0.4102969806909627,HEALTHY,benign,False,0,A2
216.0,benign_sched,0.20433138825615638,0.2659249076467769,HEALTHY,benign,False,0,A2
216.0,benign_kpm,0.5505908080455413,0.3334420749372602,HEALTHY,benign,False,0,A2
216.0,mal_A2,0.3430933947821744,0.2611172302040834,HEALTHY,A2,False,0,A2
217.0,benign_ho,0.5177166264065969,0.43178090983408957,HEALTHY,benign,False,0,A2
217.0,benign_sched,0.10361008698699506,0.23346194351482055,HEALTHY,benign,False,0,A2
217.0,benign_kpm,0.13750954124521314,0.2942555681988508,HEALTHY,benign,False,0,A2
217.0,mal_A2,0.2981245297777533,0.2685186901188174,HEALTHY,A2,False,0,A2
218.0,benign_ho,0.5142558242747653,0.4482758927222248,HEALTHY,benign,False,0,A2
218.0,benign_sched,0.14165247922152754,0.21510005065616195,HEALTHY,benign,False,0,A2
218.0,benign_kpm,0.3331335921316365,0.30203117298540794,HEALTHY,benign,False,0,A2
218.0,mal_A2,0.2710650372507172,0.26902795954519737,HEALTHY,A2,False,0,A2
219.0,benign_ho,0.3338410936583766,0.4253889329094552,HEALTHY,benign,False,0,A2
219.0,benign_sched,0.287376132764684,0.22955526707786636,HEALTHY,benign,False,0,A2
219.0,benign_kpm,0.3019001139236412,0.3020049611730546,HEALTHY,benign,False,0,A2
219.0,mal_A2,0.241324897894991,0.2634873472151561,HEALTHY,A2,False,0,A2
220.0,benign_ho,0.45556114620002913,0.43142337556757,HEALTHY,benign,False,0,A2
220.0,benign_sched,0.1241288807603448,0.20846998981436207,HEALTHY,benign,False,0,A2
220.0,benign_kpm,0.25750141014477396,0.29310425096739845,HEALTHY,benign,False,0,A2
220.0,mal_A2,0.13971106344319859,0.2387320904607646,HEALTHY,A2,False,0,A2
221.0,benign_ho,0.2869701600626683,0.4025327324665897,HEALTHY,benign,False,0,A2
221.0,benign_sched,0.01680802554582761,0.1701375969606552,HEALTHY,benign,False,0,A2
221.0,benign_kpm,0.28615297276715124,0.29171399532734904,HEALTHY,benign,False,0,A2
221.0,mal_A2,0.3520257544899551,0.26139082326660273,HEALTHY,A2,False,0,A2
222.0,benign_ho,0.347347746042696,0.391495735181811,HEALTHY,benign,False,0,A2
222.0,benign_sched,0.302643474577663,0.19663877248405676,HEALTHY,benign,False,0,A2
222.0,benign_kpm,0.31452721276365136,0.2962766388146095,HEALTHY,benign,False,0,A2
222.0,mal_A2,0.2650386502772424,0.26212038866873066,HEALTHY,A2,False,0,A2
223.0,benign_ho,0.6361433550641852,0.4404252591582859,HEALTHY,benign,False,0,A2
223.0,benign_sched,0.11097772194729144,0.1795065623767037,HEALTHY,benign,False,0,A2
223.0,benign_kpm,0.29647412791134864,0.2963161366339574,HEALTHY,benign,False,0,A2
223.0,mal_A2,0.3254140859877809,0.2747791281325407,HEALTHY,A2,False,0,A2
224.0,benign_ho,0.5693581734223272,0.46621184201109417,HEALTHY,benign,False,0,A2
224.0,benign_sched,0.23290117783500236,0.19018548546836345,HEALTHY,benign,False,0,A2
224.0,benign_kpm,0.3793235683243933,0.3129176229720446,HEALTHY,benign,False,0,A2
224.0,mal_A2,0.27347556183714433,0.2745184148734614,HEALTHY,A2,False,0,A2
225.0,benign_ho,0.39136052619521083,0.4512415788479175,HEALTHY,benign,False,0,A2
225.0,benign_sched,0.38610838916525597,0.22937006620774197,HEALTHY,benign,False,0,A2
225.0,benign_kpm,0.27533073736583313,0.30540024585080233,HEALTHY,benign,False,0,A2
225.0,mal_A2,0.10860006996223154,0.24133474589121542,HEALTHY,A2,False,0,A2
226.0,benign_ho,0.2558064932602131,0.4121545617303766,HEALTHY,benign,False,0,A2
226.0,benign_sched,0.3123466126597332,0.24596537549814024,HEALTHY,benign,False,0,A2
226.0,benign_kpm,0.415593286988157,0.3274388540782733,HEALTHY,benign,False,0,A2
226.0,mal_A2,0.35436622885365043,0.2639410424837024,HEALTHY,A2,False,0,A2
227.0,benign_ho,0.7224946671010448,0.4742225828045103,HEALTHY,benign,False,0,A2
227.0,benign_sched,0.1766556310741805,0.23210342661334832,HEALTHY,benign,False,0,A2
227.0,benign_kpm,0.46230063369501595,0.3544112100016218,HEALTHY,benign,False,0,A2
227.0,mal_A2,0.152028067155536,0.24155844741806914,HEALTHY,A2,False,0,A2
228.0,benign_ho,0.45780768758278334,0.4709396037601649,HEALTHY,benign,False,0,A2
228.0,benign_sched,0.12151444583341076,0.20998563045736082,HEALTHY,benign,False,0,A2
228.0,benign_kpm,0.2657858058119697,0.3366861291636914,HEALTHY,benign,False,0,A2
228.0,mal_A2,0.24917116308175458,0.24308099055080626,HEALTHY,A2,False,0,A2
229.0,benign_ho,0.30445984864361525,0.437643652736855,HEALTHY,benign,False,0,A2
229.0,benign_sched,0.08256576447269641,0.18450165726042794,HEALTHY,benign,False,0,A2
229.0,benign_kpm,0.16204621208719158,0.30175814574839144,HEALTHY,benign,False,0,A2
229.0,mal_A2,0.1109650754210283,0.21665780752485067,HEALTHY,A2,False,0,A2
230.0,benign_ho,0.35581291694504463,0.421277505578493,HEALTHY,benign,False,0,A2
230.0,benign_sched,0.22247463140840923,0.19209625209002423,HEALTHY,benign,False,0,A2
230.0,benign_kpm,0.12017965049872634,0.2654424466984584,HEALTHY,benign,False,0,A2
230.0,mal_A2,0.3245554758587221,0.23823734119162499,HEALTHY,A2,False,0,A2
231.0,benign_ho,0.535491475635205,0.4441202995898354,HEALTHY,benign,False,0,A2
231.0,benign_sched,0.19088663109917475,0.19185432789185436,HEALTHY,benign,False,0,A2
231.0,benign_kpm,0.39134830799626863,0.29062361895802047,HEALTHY,benign,False,0,A2
231.0,mal_A2,0.30189371150451194,0.2509686152542024,HEALTHY,A2,False,0,A2
232.0,benign_ho,0.693023679504219,0.4939009755727122,WATCH,benign,False,0,A2
232.0,benign_sched,0.13891691572311826,0.18126684545810717,HEALTHY,benign,False,0,A2
232.0,benign_kpm,0.4259006942048855,0.3176790340073935,HEALTHY,benign,False,0,A2
232.0,mal_A2,0.2569343777792683,0.2521617677592156,HEALTHY,A2,False,0,A2
233.0,benign_ho,0.450471890906949,0.4852151586395596,WATCH,benign,False,0,A2
233.0,benign_sched,0.430236561158694,0.23106078859822454,HEALTHY,benign,False,0,A2
233.0,benign_kpm,0.32645071239416934,0.31943336968474867,HEALTHY,benign,False,0,A2
233.0,mal_A2,0.17082122257465143,0.23589365872230278,HEALTHY,A2,False,0,A2
234.0,benign_ho,0.40093130285165235,0.46835838748197817,HEALTHY,benign,False,0,A2
234.0,benign_sched,0.31504428527684897,0.24785748793394943,HEALTHY,benign,False,0,A2
234.0,benign_kpm,0.5388334895022726,0.36331339364825344,HEALTHY,benign,False,0,A2
234.0,mal_A2,0.173804326002044,0.22347579217825103,HEALTHY,A2,False,0,A2
235.0,benign_ho,0.6300541675485929,0.5006975434953012,WATCH,benign,False,0,A2
235.0,benign_sched,0.17442853309016362,0.23317169696519227,HEALTHY,benign,False,0,A2
235.0,benign_kpm,0.24282637610773528,0.33921599014014986,HEALTHY,benign,False,0,A2
235.0,mal_A2,0.30611096311492886,0.24000282636558662,HEALTHY,A2,False,0,A2
236.0,benign_ho,0.39237197218650177,0.47903242923354133,HEALTHY,benign,False,0,A2
236.0,benign_sched,0.34814380085923946,0.2561661177440017,HEALTHY,benign,False,0,A2
236.0,benign_kpm,0.48592078838374697,0.3685569497888693,HEALTHY,benign,False,0,A2
236.0,mal_A2,0.31766523425834214,0.25553530794413776,HEALTHY,A2,False,0,A2
237.0,benign_ho,0.3557785339578738,0.4543816501784078,HEALTHY,benign,False,0,A2
237.0,benign_sched,0.6498454025054661,0.33490197469629457,HEALTHY,benign,False,0,A2
237.0,benign_kpm,0.3571107785953876,0.36626771555017296,HEALTHY,benign,False,0,A2
237.0,mal_A2,0.4083881717087871,0.28610588069706766,HEALTHY,A2,False,0,A2
238.0,benign_ho,0.2603240674134881,0.41557013362542394,HEALTHY,benign,False,0,A2
238.0,benign_sched,0.3035954223073109,0.32864066421849786,HEALTHY,benign,False,0,A2
238.0,benign_kpm,0.1776248278017141,0.3285391380004812,HEALTHY,benign,False,0,A2
238.0,mal_A2,0.07780529626130972,0.2444457638099161,HEALTHY,A2,False,0,A2
239.0,benign_ho,0.3384124677432382,0.4001386004489868,HEALTHY,benign,False,0,A2
239.0,benign_sched,0.16274854455800208,0.2954622402863987,HEALTHY,benign,False,0,A2
239.0,benign_kpm,0.47850818628079084,0.3585329476565431,HEALTHY,benign,False,0,A2
239.0,mal_A2,0.21747351125585757,0.2390513132991044,HEALTHY,A2,False,0,A2
240.0,benign_ho,0.4820478720165166,0.4165204547624928,HEALTHY,benign,False,0,A2
240.0,benign_sched,0.3103557563631142,0.29844094350174183,HEALTHY,benign,False,0,A2
240.0,benign_kpm,0.18262908126163038,0.3233521743775606,HEALTHY,benign,False,0,A2
240.0,mal_A2,0.18133662843648637,0.22750837632658083,HEALTHY,A2,False,0,A2
241.0,benign_ho,0.29897399576353534,0.39301116296270133,HEALTHY,benign,False,0,A2
241.0,benign_sched,0.24757798642214238,0.2882683520858219,HEALTHY,benign,False,0,A2
241.0,benign_kpm,0.20625957106752457,0.2999336537155534,HEALTHY,benign,False,0,A2
241.0,mal_A2,0.3121877140659602,0.24444424387445673,HEALTHY,A2,False,0,A2
242.0,benign_ho,0.6295572844865825,0.4403203872674776,HEALTHY,benign,False,0,A2
242.0,benign_sched,0.14053668646657563,0.25872201896197267,HEALTHY,benign,False,0,A2
242.0,benign_kpm,0.21735326560511772,0.2834175760934663,HEALTHY,benign,False,0,A2
242.0,mal_A2,0.20149425301223392,0.2358542457020122,HEALTHY,A2,False,0,A2
243.0,benign_ho,0.22149864870270178,0.39655603955452245,HEALTHY,benign,False,0,A2
243.0,benign_sched,0.23889925848909993,0.25475746686739814,HEALTHY,benign,False,0,A2
243.0,benign_kpm,0.23537863823771282,0.27380978852231563,HEALTHY,benign,False,0,A2
243.0,mal_A2,0.17318908286757664,0.2233212131351251,HEALTHY,A2,False,0,A2
244.0,benign_ho,0.5297064281955405,0.4231861172827261,HEALTHY,benign,False,0,A2
244.0,benign_sched,0.2765518531592927,0.25911634412577705,HEALTHY,benign,False,0,A2
244.0,benign_kpm,0.24853988114807668,0.2687558070474678,HEALTHY,benign,False,0,A2
244.0,mal_A2,0.3998902206705059,0.2586350146422013,HEALTHY,A2,False,0,A2
245.0,benign_ho,0.41559331365906266,0.4216675565579935,HEALTHY,benign,False,0,A2
245.0,benign_sched,0.4884577752589945,0.30498463035242057,HEALTHY,benign,False,0,A2
245.0,benign_kpm,0.29233111492818387,0.27347086862361103,HEALTHY,benign,False,0,A2
245.0,mal_A2,0.35208597759141674,0.2773252072320444,HEALTHY,A2,False,0,A2
246.0,benign_ho,0.49785342217117096,0.436904729680629,HEALTHY,benign,False,0,A2
246.0,benign_sched,0.17570342980787632,0.2791283902435117,HEALTHY,benign,False,0,A2
246.0,benign_kpm,0.24598062824185038,0.2679728205472589,HEALTHY,benign,False,0,A2
246.0,mal_A2,0.2812035362416625,0.278100873033968,HEALTHY,A2,False,0,A2
